customer_id,age,income,home_ownership,employment_length,age_category,income_category,employment_stability
C021068,31,48996,RENT,0.0,adult,medium,unstable
C021069,29,45000,MORTGAGE,7.0,adult,medium,stable
C021070,31,54996,RENT,6.0,adult,medium,stable
C021071,31,54996,RENT,5.0,adult,medium,stable
C021072,28,45000,MORTGAGE,2.0,adult,medium,moderate
C021073,30,45000,MORTGAGE,5.0,adult,medium,stable
C021074,27,45000,MORTGAGE,2.0,adult,medium,moderate
C021075,27,55000,RENT,11.0,adult,medium,stable
C021076,30,49000,RENT,13.0,adult,medium,stable
C021077,29,55000,RENT,2.0,adult,medium,moderate
C021078,30,49000,RENT,2.0,adult,medium,moderate
C021079,31,55000,RENT,3.0,adult,medium,moderate
C021080,27,45000,OWN,5.0,adult,medium,stable
C021081,28,55000,RENT,3.0,adult,medium,moderate
C021082,29,45000,OWN,13.0,adult,medium,stable
C021083,34,56000,RENT,16.0,adult,medium,stable
C021084,32,45000,MORTGAGE,6.0,adult,medium,stable
C021085,33,51000,RENT,17.0,adult,medium,stable
C021086,29,57312,RENT,3.0,adult,medium,moderate
C021087,27,57500,RENT,0.0,adult,medium,unstable
C021088,35,45000,MORTGAGE,16.0,adult,medium,stable
C021089,34,45000,MORTGAGE,3.0,adult,medium,moderate
C021090,34,45000,MORTGAGE,1.0,adult,medium,unstable
C021091,33,58000,RENT,0.0,adult,medium,unstable
C021092,29,45000,MORTGAGE,5.0,adult,medium,stable
C021093,30,45000,MORTGAGE,11.0,adult,medium,stable
C021094,28,52000,RENT,12.0,adult,medium,stable
C021095,27,45000,MORTGAGE,0.0,adult,medium,unstable
C021096,31,45000,MORTGAGE,5.0,adult,medium,stable
C021097,28,59600,RENT,2.0,adult,medium,moderate
C021098,28,60000,RENT,12.0,adult,medium,stable
C021099,27,54000,RENT,6.0,adult,medium,stable
C021100,31,45000,MORTGAGE,8.0,adult,medium,stable
C021101,31,45000,MORTGAGE,6.0,adult,medium,stable
C021102,32,60000,RENT,16.0,adult,medium,stable
C021103,30,60000,RENT,8.0,adult,medium,stable
C021104,31,39000,MORTGAGE,5.0,adult,medium,stable
C021105,29,45000,OWN,0.0,adult,medium,unstable
C021106,28,60000,RENT,12.0,adult,medium,stable
C021107,27,54000,RENT,0.0,adult,medium,unstable
C021108,29,45000,MORTGAGE,4.0,adult,medium,moderate
C021109,30,60000,RENT,1.0,adult,medium,unstable
C021110,30,54000,RENT,2.0,adult,medium,moderate
C021111,32,60040,RENT,1.0,adult,medium,unstable
C021112,30,60400,RENT,2.0,adult,medium,moderate
C021113,30,45000,MORTGAGE,5.0,adult,medium,stable
C021114,28,61000,RENT,3.0,adult,medium,moderate
C021115,27,62000,RENT,7.0,adult,medium,stable
C021116,28,45000,OWN,,adult,medium,
C021117,29,45000,OWN,4.0,adult,medium,moderate
C021118,27,63000,RENT,11.0,adult,medium,stable
C021119,34,63500,RENT,5.0,adult,medium,stable
C021120,27,64000,RENT,2.0,adult,medium,moderate
C021121,27,45000,OWN,3.0,adult,medium,moderate
C021122,27,45000,MORTGAGE,3.0,adult,medium,moderate
C021123,27,45000,MORTGAGE,4.0,adult,medium,moderate
C021124,35,45000,MORTGAGE,2.0,adult,medium,moderate
C021125,27,65000,RENT,12.0,adult,medium,stable
C021126,28,59000,RENT,2.0,adult,medium,moderate
C021127,27,45000,MORTGAGE,1.0,adult,medium,unstable
C021128,27,45000,MORTGAGE,8.0,adult,medium,stable
C021129,30,45000,MORTGAGE,11.0,adult,medium,stable
C021130,34,65004,RENT,8.0,adult,medium,stable
C021131,27,66000,RENT,10.0,adult,medium,stable
C021132,33,66000,RENT,17.0,adult,medium,stable
C021133,27,60000,RENT,0.0,adult,medium,unstable
C021134,34,45000,MORTGAGE,1.0,adult,medium,unstable
C021135,29,39000,MORTGAGE,13.0,adult,medium,stable
C021136,27,60000,RENT,2.0,adult,medium,moderate
C021137,29,60000,RENT,0.0,adult,medium,unstable
C021138,27,66240,RENT,7.0,adult,medium,stable
C021139,28,66920,RENT,12.0,adult,medium,stable
C021140,28,66924,RENT,1.0,adult,medium,unstable
C021141,32,68000,RENT,16.0,adult,medium,stable
C021142,33,68004,RENT,17.0,adult,medium,stable
C021143,30,63600,RENT,7.0,adult,medium,stable
C021144,31,45000,MORTGAGE,12.0,adult,medium,stable
C021145,27,69996,RENT,12.0,adult,medium,stable
C021146,27,45000,OWN,4.0,adult,medium,moderate
C021147,34,70000,RENT,0.0,adult,high,unstable
C021148,30,70000,RENT,6.0,adult,high,stable
C021149,35,70000,RENT,9.0,adult,high,stable
C021150,29,45000,MORTGAGE,13.0,adult,medium,stable
C021151,29,70000,RENT,4.0,adult,high,moderate
C021152,29,45000,OWN,8.0,adult,medium,stable
C021153,34,72000,RENT,6.0,adult,high,stable
C021154,28,72000,RENT,8.0,adult,high,stable
C021155,28,72467,RENT,2.0,adult,high,moderate
C021156,30,72516,RENT,11.0,adult,high,stable
C021157,27,45000,MORTGAGE,9.0,adult,medium,stable
C021158,32,75000,RENT,4.0,adult,high,moderate
C021159,31,75000,RENT,0.0,adult,high,unstable
C021160,28,75000,RENT,5.0,adult,high,stable
C021161,31,39000,MORTGAGE,0.0,adult,medium,unstable
C021162,30,75000,RENT,0.0,adult,high,unstable
C021163,32,39000,MORTGAGE,7.0,adult,medium,stable
C021164,28,45100,MORTGAGE,2.0,adult,medium,moderate
C021165,28,45136,MORTGAGE,13.0,adult,medium,stable
C021166,33,45180,MORTGAGE,0.0,adult,medium,unstable
C021167,28,78500,RENT,2.0,adult,high,moderate
C021168,34,45204,MORTGAGE,4.0,adult,medium,moderate
C021169,34,80000,RENT,4.0,adult,high,moderate
C021170,32,80000,RENT,0.0,adult,high,unstable
C021171,34,80000,RENT,4.0,adult,high,moderate
C021172,29,45324,MORTGAGE,4.0,adult,medium,moderate
C021173,28,74000,RENT,0.0,adult,high,unstable
C021174,27,45336,MORTGAGE,12.0,adult,medium,stable
C021175,27,80004,RENT,1.0,adult,high,unstable
C021176,28,81996,RENT,5.0,adult,high,stable
C021177,33,82000,RENT,9.0,adult,high,stable
C021178,34,82000,RENT,3.0,adult,high,moderate
C021179,33,82150,RENT,4.0,adult,high,moderate
C021180,32,65453,RENT,15.0,adult,medium,stable
C021181,32,45489,MORTGAGE,13.0,adult,medium,stable
C021182,29,45500,MORTGAGE,6.0,adult,medium,stable
C021183,29,67027,RENT,,adult,medium,
C021184,28,45500,OWN,1.0,adult,medium,unstable
C021185,33,85000,RENT,11.0,adult,high,stable
C021186,31,45500,MORTGAGE,5.0,adult,medium,stable
C021187,27,45500,MORTGAGE,2.0,adult,medium,moderate
C021188,27,45500,OWN,11.0,adult,medium,stable
C021189,34,85000,RENT,7.0,adult,high,stable
C021190,31,45504,MORTGAGE,3.0,adult,medium,moderate
C021191,30,85000,RENT,5.0,adult,high,stable
C021192,29,45516,MORTGAGE,13.0,adult,medium,stable
C021193,35,85000,RENT,0.0,adult,high,unstable
C021194,31,86000,RENT,2.0,adult,high,moderate
C021195,27,45600,MORTGAGE,6.0,adult,medium,stable
C021196,27,45600,MORTGAGE,6.0,adult,medium,stable
C021197,27,45600,MORTGAGE,11.0,adult,medium,stable
C021198,33,45600,MORTGAGE,1.0,adult,medium,unstable
C021199,27,45600,MORTGAGE,3.0,adult,medium,moderate
C021200,30,39600,MORTGAGE,11.0,adult,medium,stable
C021201,28,89400,RENT,12.0,adult,high,stable
C021202,30,45600,MORTGAGE,5.0,adult,medium,stable
C021203,29,45600,MORTGAGE,7.0,adult,medium,stable
C021204,29,45600,MORTGAGE,3.0,adult,medium,moderate
C021205,27,91200,RENT,3.0,adult,high,moderate
C021206,28,45600,MORTGAGE,,adult,medium,
C021207,30,92001,RENT,3.0,adult,high,moderate
C021208,32,96000,RENT,1.0,adult,high,unstable
C021209,29,45600,MORTGAGE,9.0,adult,medium,stable
C021210,28,96000,RENT,5.0,adult,high,stable
C021211,27,39600,MORTGAGE,4.0,adult,medium,moderate
C021212,30,45600,MORTGAGE,0.0,adult,medium,unstable
C021213,27,98000,RENT,3.0,adult,high,moderate
C021214,28,45678,OWN,12.0,adult,medium,stable
C021215,27,45727,MORTGAGE,5.0,adult,medium,stable
C021216,28,99996,RENT,7.0,adult,high,stable
C021217,27,45760,OWN,6.0,adult,medium,stable
C021218,27,45760,MORTGAGE,0.0,adult,medium,unstable
C021219,30,39760,MORTGAGE,0.0,adult,medium,unstable
C021220,27,100000,RENT,11.0,adult,high,stable
C021221,32,100000,RENT,3.0,adult,high,moderate
C021222,29,100000,RENT,0.0,adult,high,unstable
C021223,35,100000,RENT,0.0,adult,high,unstable
C021224,27,103000,RENT,2.0,adult,high,moderate
C021225,28,39912,MORTGAGE,2.0,adult,medium,moderate
C021226,35,95028,RENT,2.0,adult,high,moderate
C021227,33,113800,RENT,8.0,adult,high,stable
C021228,35,45996,MORTGAGE,0.0,adult,medium,unstable
C021229,28,45996,OTHER,12.0,adult,medium,stable
C021230,27,140000,RENT,0.0,adult,high,unstable
C021231,27,142000,RENT,2.0,adult,high,moderate
C021232,30,144000,RENT,12.0,adult,high,stable
C021233,30,46000,MORTGAGE,1.0,adult,medium,unstable
C021234,27,145000,RENT,11.0,adult,high,stable
C021235,30,46000,OWN,10.0,adult,medium,stable
C021236,27,46000,MORTGAGE,3.0,adult,medium,moderate
C021237,34,46000,MORTGAGE,5.0,adult,medium,stable
C021238,35,200000,RENT,7.0,adult,high,stable
C021239,31,40000,MORTGAGE,2.0,adult,medium,moderate
C021240,29,200000,RENT,4.0,adult,high,moderate
C021241,28,276000,RENT,1.0,adult,high,unstable
C021242,29,46000,MORTGAGE,3.0,adult,medium,moderate
C021243,34,46000,MORTGAGE,18.0,adult,medium,stable
C021244,28,30000,RENT,2.0,adult,medium,moderate
C021245,27,46000,OWN,,adult,medium,
C021246,28,46000,MORTGAGE,12.0,adult,medium,stable
C021247,31,39000,RENT,15.0,adult,medium,stable
C021248,30,46000,OWN,14.0,adult,medium,stable
C021249,27,45000,RENT,0.0,adult,medium,unstable
C021250,28,39000,RENT,12.0,adult,medium,stable
C021251,27,48000,RENT,8.0,adult,medium,stable
C021252,29,15600,RENT,4.0,adult,low,moderate
C021253,31,50000,RENT,0.0,adult,medium,unstable
C021254,27,46000,OWN,0.0,adult,medium,unstable
C021255,27,20160,RENT,4.0,adult,low,moderate
C021256,29,46000,MORTGAGE,3.0,adult,medium,moderate
C021257,29,46000,MORTGAGE,9.0,adult,medium,stable
C021258,32,36000,RENT,4.0,adult,medium,moderate
C021259,27,43218,RENT,11.0,adult,medium,stable
C021260,31,46000,MORTGAGE,11.0,adult,medium,stable
C021261,32,47500,RENT,2.0,adult,medium,moderate
C021262,28,46000,MORTGAGE,3.0,adult,medium,moderate
C021263,34,25000,RENT,0.0,adult,low,unstable
C021264,28,15360,RENT,2.0,adult,low,moderate
C021265,29,18000,RENT,5.0,adult,low,stable
C021266,28,46000,MORTGAGE,2.0,adult,medium,moderate
C021267,28,46000,MORTGAGE,12.0,adult,medium,stable
C021268,30,20000,RENT,14.0,adult,low,stable
C021269,29,40000,OTHER,2.0,adult,medium,moderate
C021270,27,46028,MORTGAGE,8.0,adult,medium,stable
C021271,30,29120,RENT,0.0,adult,low,unstable
C021272,28,46097,MORTGAGE,12.0,adult,medium,stable
C021273,29,46140,MORTGAGE,2.0,adult,medium,moderate
C021274,29,40000,RENT,4.0,adult,medium,moderate
C021275,32,40000,RENT,2.0,adult,medium,moderate
C021276,29,44000,RENT,2.0,adult,medium,moderate
C021277,34,50725,RENT,1.0,adult,medium,unstable
C021278,27,54000,RENT,1.0,adult,medium,unstable
C021279,28,56461,RENT,5.0,adult,medium,stable
C021280,31,46300,MORTGAGE,16.0,adult,medium,stable
C021281,27,46300,MORTGAGE,3.0,adult,medium,moderate
C021282,29,46400,MORTGAGE,0.0,adult,medium,unstable
C021283,29,63533,RENT,0.0,adult,medium,unstable
C021284,34,46500,MORTGAGE,18.0,adult,medium,stable
C021285,31,46500,MORTGAGE,2.0,adult,medium,moderate
C021286,29,75000,RENT,0.0,adult,high,unstable
C021287,27,77200,RENT,0.0,adult,high,unstable
C021288,30,46500,MORTGAGE,8.0,adult,medium,stable
C021289,31,46500,MORTGAGE,7.0,adult,medium,stable
C021290,30,40525,MORTGAGE,8.0,adult,medium,stable
C021291,30,25000,RENT,6.0,adult,low,stable
C021292,28,46551,MORTGAGE,12.0,adult,medium,stable
C021293,27,46576,MORTGAGE,8.0,adult,medium,stable
C021294,35,46654,MORTGAGE,19.0,adult,medium,stable
C021295,27,15085,RENT,2.0,adult,low,moderate
C021296,31,46700,MORTGAGE,5.0,adult,medium,stable
C021297,32,46700,MORTGAGE,16.0,adult,medium,stable
C021298,33,46709,MORTGAGE,,adult,medium,
C021299,27,46713,MORTGAGE,3.0,adult,medium,moderate
C021300,34,19200,RENT,1.0,adult,low,unstable
C021301,35,20000,RENT,1.0,adult,low,unstable
C021302,27,20000,RENT,0.0,adult,low,unstable
C021303,27,46800,MORTGAGE,5.0,adult,medium,stable
C021304,27,20400,RENT,3.0,adult,low,moderate
C021305,27,40800,MORTGAGE,3.0,adult,medium,moderate
C021306,34,46800,MORTGAGE,1.0,adult,medium,unstable
C021307,32,21600,RENT,,adult,low,
C021308,31,46800,MORTGAGE,14.0,adult,medium,stable
C021309,27,46800,MORTGAGE,3.0,adult,medium,moderate
C021310,28,24000,RENT,5.0,adult,low,stable
C021311,30,24000,RENT,5.0,adult,low,stable
C021312,32,25000,RENT,12.0,adult,low,stable
C021313,28,46858,MORTGAGE,,adult,medium,
C021314,29,46873,MORTGAGE,9.0,adult,medium,stable
C021315,33,25200,RENT,0.0,adult,low,unstable
C021316,28,47000,MORTGAGE,5.0,adult,medium,stable
C021317,28,28089,RENT,0.0,adult,low,unstable
C021318,31,47000,MORTGAGE,6.0,adult,medium,stable
C021319,31,30000,RENT,,adult,medium,
C021320,31,30000,RENT,0.0,adult,medium,unstable
C021321,29,47000,MORTGAGE,8.0,adult,medium,stable
C021322,28,32000,RENT,0.0,adult,medium,unstable
C021323,29,41000,MORTGAGE,0.0,adult,medium,unstable
C021324,32,47000,OWN,8.0,adult,medium,stable
C021325,29,34000,RENT,4.0,adult,medium,moderate
C021326,27,47000,MORTGAGE,11.0,adult,medium,stable
C021327,32,35000,RENT,2.0,adult,medium,moderate
C021328,34,47000,OWN,8.0,adult,medium,stable
C021329,27,47000,MORTGAGE,2.0,adult,medium,moderate
C021330,30,40000,RENT,14.0,adult,medium,stable
C021331,30,40000,RENT,1.0,adult,medium,unstable
C021332,34,42000,RENT,5.0,adult,medium,stable
C021333,33,42230,RENT,1.0,adult,medium,unstable
C021334,28,47000,OWN,5.0,adult,medium,stable
C021335,35,42300,RENT,3.0,adult,medium,moderate
C021336,30,42312,RENT,1.0,adult,medium,unstable
C021337,27,44196,RENT,2.0,adult,medium,moderate
C021338,35,45000,RENT,3.0,adult,medium,moderate
C021339,31,47000,MORTGAGE,5.0,adult,medium,stable
C021340,29,51504,RENT,0.0,adult,medium,unstable
C021341,28,46000,RENT,6.0,adult,medium,stable
C021342,28,53000,RENT,11.0,adult,medium,stable
C021343,31,54000,RENT,2.0,adult,medium,moderate
C021344,27,50000,RENT,11.0,adult,medium,stable
C021345,30,60000,RENT,11.0,adult,medium,stable
C021346,29,60000,RENT,4.0,adult,medium,moderate
C021347,31,41000,MORTGAGE,6.0,adult,medium,stable
C021348,29,47000,MORTGAGE,1.0,adult,medium,unstable
C021349,31,47000,MORTGAGE,0.0,adult,medium,unstable
C021350,31,70000,RENT,4.0,adult,high,moderate
C021351,30,73000,RENT,15.0,adult,high,stable
C021352,28,105000,RENT,5.0,adult,high,stable
C021353,27,144000,RENT,8.0,adult,high,stable
C021354,28,39996,RENT,10.0,adult,medium,stable
C021355,28,56004,RENT,12.0,adult,medium,stable
C021356,34,47125,MORTGAGE,12.0,adult,medium,stable
C021357,27,47232,OWN,10.0,adult,medium,stable
C021358,32,11688,RENT,,adult,low,
C021359,29,12000,RENT,0.0,adult,low,unstable
C021360,34,47300,MORTGAGE,3.0,adult,medium,moderate
C021361,27,47380,MORTGAGE,11.0,adult,medium,stable
C021362,27,47400,MORTGAGE,,adult,medium,
C021363,28,24000,RENT,4.0,adult,low,moderate
C021364,27,25000,RENT,1.0,adult,low,unstable
C021365,29,47500,MORTGAGE,14.0,adult,medium,stable
C021366,27,30000,RENT,0.0,adult,medium,unstable
C021367,28,30000,RENT,3.0,adult,medium,moderate
C021368,27,30000,RENT,8.0,adult,medium,stable
C021369,31,30000,RENT,1.0,adult,medium,unstable
C021370,29,34444,RENT,5.0,adult,medium,stable
C021371,30,47600,MORTGAGE,6.0,adult,medium,stable
C021372,28,36000,RENT,8.0,adult,medium,stable
C021373,35,36000,RENT,1.0,adult,medium,unstable
C021374,28,47820,OWN,12.0,adult,medium,stable
C021375,27,34000,RENT,0.0,adult,medium,unstable
C021376,28,40000,RENT,0.0,adult,medium,unstable
C021377,35,40000,RENT,0.0,adult,medium,unstable
C021378,27,47900,OWN,1.0,adult,medium,unstable
C021379,33,36000,RENT,5.0,adult,medium,stable
C021380,32,43000,RENT,16.0,adult,medium,stable
C021381,32,45000,RENT,0.0,adult,medium,unstable
C021382,33,46000,RENT,13.0,adult,medium,stable
C021383,29,48000,RENT,9.0,adult,medium,stable
C021384,33,48000,OWN,5.0,adult,medium,stable
C021385,31,49000,RENT,6.0,adult,medium,stable
C021386,33,48000,OWN,2.0,adult,medium,moderate
C021387,28,48000,MORTGAGE,,adult,medium,
C021388,29,48000,OWN,0.0,adult,medium,unstable
C021389,27,48000,MORTGAGE,5.0,adult,medium,stable
C021390,29,48000,MORTGAGE,3.0,adult,medium,moderate
C021391,28,52000,RENT,0.0,adult,medium,unstable
C021392,29,48000,OWN,1.0,adult,medium,unstable
C021393,29,52884,RENT,3.0,adult,medium,moderate
C021394,30,48000,MORTGAGE,3.0,adult,medium,moderate
C021395,28,56056,RENT,3.0,adult,medium,moderate
C021396,35,48000,MORTGAGE,7.0,adult,medium,stable
C021397,29,57995,RENT,8.0,adult,medium,stable
C021398,29,60000,RENT,0.0,adult,medium,unstable
C021399,33,48000,MORTGAGE,9.0,adult,medium,stable
C021400,34,63000,RENT,3.0,adult,medium,moderate
C021401,33,48000,MORTGAGE,17.0,adult,medium,stable
C021402,34,48000,MORTGAGE,3.0,adult,medium,moderate
C021403,33,48000,MORTGAGE,7.0,adult,medium,stable
C021404,28,48000,OWN,,adult,medium,
C021405,27,48000,OWN,3.0,adult,medium,moderate
C021406,30,48000,MORTGAGE,13.0,adult,medium,stable
C021407,29,69600,RENT,13.0,adult,medium,stable
C021408,34,48000,MORTGAGE,9.0,adult,medium,stable
C021409,29,70000,RENT,3.0,adult,high,moderate
C021410,28,42000,MORTGAGE,,adult,medium,
C021411,34,48000,MORTGAGE,7.0,adult,medium,stable
C021412,30,75000,RENT,8.0,adult,high,stable
C021413,31,75797,RENT,8.0,adult,high,stable
C021414,27,48000,MORTGAGE,11.0,adult,medium,stable
C021415,28,93600,RENT,1.0,adult,high,unstable
C021416,33,48000,OWN,11.0,adult,medium,stable
C021417,28,48000,MORTGAGE,4.0,adult,medium,moderate
C021418,31,48000,OWN,0.0,adult,medium,unstable
C021419,31,109440,RENT,9.0,adult,high,stable
C021420,28,75000,RENT,0.0,adult,high,unstable
C021421,29,48000,MORTGAGE,13.0,adult,medium,stable
C021422,29,48000,MORTGAGE,13.0,adult,medium,stable
C021423,29,48000,MORTGAGE,4.0,adult,medium,moderate
C021424,31,99000,RENT,0.0,adult,high,unstable
C021425,30,48000,MORTGAGE,4.0,adult,medium,moderate
C021426,28,36000,RENT,1.0,adult,medium,unstable
C021427,32,48000,MORTGAGE,2.0,adult,medium,moderate
C021428,32,53000,RENT,0.0,adult,medium,unstable
C021429,27,48000,MORTGAGE,1.0,adult,medium,unstable
C021430,31,95800,RENT,1.0,adult,high,unstable
C021431,27,36996,RENT,4.0,adult,medium,moderate
C021432,27,48000,MORTGAGE,0.0,adult,medium,unstable
C021433,29,48000,MORTGAGE,3.0,adult,medium,moderate
C021434,31,26988,RENT,,adult,low,
C021435,29,48000,MORTGAGE,8.0,adult,medium,stable
C021436,27,32000,RENT,1.0,adult,medium,unstable
C021437,29,32400,RENT,11.0,adult,medium,stable
C021438,27,36000,RENT,3.0,adult,medium,moderate
C021439,32,42000,RENT,1.0,adult,medium,unstable
C021440,30,42000,MORTGAGE,14.0,adult,medium,stable
C021441,29,48000,OWN,6.0,adult,medium,stable
C021442,31,73000,RENT,5.0,adult,high,stable
C021443,34,69000,RENT,0.0,adult,medium,unstable
C021444,29,42000,MORTGAGE,6.0,adult,medium,stable
C021445,31,62050,RENT,5.0,adult,medium,stable
C021446,27,48000,MORTGAGE,4.0,adult,medium,moderate
C021447,28,30000,RENT,5.0,adult,medium,stable
C021448,28,48000,OWN,1.0,adult,medium,unstable
C021449,27,38000,RENT,1.0,adult,medium,unstable
C021450,29,48000,OWN,1.0,adult,medium,unstable
C021451,34,46000,RENT,1.0,adult,medium,unstable
C021452,30,70000,RENT,0.0,adult,high,unstable
C021453,27,48000,OWN,3.0,adult,medium,moderate
C021454,28,48000,MORTGAGE,1.0,adult,medium,unstable
C021455,32,48000,OWN,5.0,adult,medium,stable
C021456,31,48000,MORTGAGE,8.0,adult,medium,stable
C021457,27,48000,MORTGAGE,5.0,adult,medium,stable
C021458,27,58000,RENT,5.0,adult,medium,stable
C021459,29,48000,MORTGAGE,1.0,adult,medium,unstable
C021460,27,42000,RENT,6.0,adult,medium,stable
C021461,29,48000,MORTGAGE,13.0,adult,medium,stable
C021462,34,48000,MORTGAGE,5.0,adult,medium,stable
C021463,33,612000,RENT,3.0,adult,high,moderate
C021464,29,42000,MORTGAGE,6.0,adult,medium,stable
C021465,32,48000,OWN,4.0,adult,medium,moderate
C021466,35,42000,MORTGAGE,,adult,medium,
C021467,29,48000,OWN,3.0,adult,medium,moderate
C021468,27,18000,RENT,0.0,adult,low,unstable
C021469,34,18000,RENT,0.0,adult,low,unstable
C021470,28,42000,MORTGAGE,,adult,medium,
C021471,27,18835,RENT,2.0,adult,low,moderate
C021472,32,48000,MORTGAGE,8.0,adult,medium,stable
C021473,33,19200,RENT,,adult,low,
C021474,29,42000,MORTGAGE,2.0,adult,medium,moderate
C021475,35,20000,RENT,4.0,adult,low,moderate
C021476,30,20000,RENT,1.0,adult,low,unstable
C021477,27,20000,RENT,1.0,adult,low,unstable
C021478,28,20400,RENT,12.0,adult,low,stable
C021479,29,48000,MORTGAGE,6.0,adult,medium,stable
C021480,31,20800,RENT,0.0,adult,low,unstable
C021481,29,21000,RENT,7.0,adult,low,stable
C021482,29,48000,MORTGAGE,13.0,adult,medium,stable
C021483,34,48000,MORTGAGE,10.0,adult,medium,stable
C021484,27,21600,RENT,0.0,adult,low,unstable
C021485,29,48000,MORTGAGE,3.0,adult,medium,moderate
C021486,27,21600,RENT,9.0,adult,low,stable
C021487,35,48000,OWN,6.0,adult,medium,stable
C021488,33,22356,RENT,2.0,adult,low,moderate
C021489,29,22500,RENT,1.0,adult,low,unstable
C021490,34,48000,MORTGAGE,2.0,adult,medium,moderate
C021491,31,48000,MORTGAGE,14.0,adult,medium,stable
C021492,27,23000,RENT,4.0,adult,low,moderate
C021493,28,23000,RENT,,adult,low,
C021494,30,24000,RENT,,adult,low,
C021495,31,48000,MORTGAGE,0.0,adult,medium,unstable
C021496,31,24000,RENT,3.0,adult,low,moderate
C021497,29,48000,MORTGAGE,13.0,adult,medium,stable
C021498,31,48000,OWN,0.0,adult,medium,unstable
C021499,35,48000,MORTGAGE,6.0,adult,medium,stable
C021500,29,48000,MORTGAGE,5.0,adult,medium,stable
C021501,30,48000,OWN,3.0,adult,medium,moderate
C021502,35,24000,RENT,2.0,adult,low,moderate
C021503,33,48000,MORTGAGE,1.0,adult,medium,unstable
C021504,27,42000,MORTGAGE,4.0,adult,medium,moderate
C021505,27,25200,RENT,3.0,adult,low,moderate
C021506,33,48000,MORTGAGE,1.0,adult,medium,unstable
C021507,32,25200,RENT,,adult,low,
C021508,27,26000,RENT,6.0,adult,low,stable
C021509,27,26004,RENT,7.0,adult,low,stable
C021510,35,26400,RENT,2.0,adult,low,moderate
C021511,29,26880,RENT,0.0,adult,low,unstable
C021512,32,27000,RENT,2.0,adult,low,moderate
C021513,31,27000,RENT,7.0,adult,low,stable
C021514,27,48000,OWN,2.0,adult,medium,moderate
C021515,33,27120,RENT,,adult,low,
C021516,32,27840,RENT,3.0,adult,low,moderate
C021517,30,48000,MORTGAGE,9.0,adult,medium,stable
C021518,27,28000,RENT,3.0,adult,low,moderate
C021519,30,28800,RENT,2.0,adult,low,moderate
C021520,27,29000,RENT,2.0,adult,low,moderate
C021521,29,29004,RENT,8.0,adult,low,stable
C021522,29,29496,RENT,5.0,adult,low,stable
C021523,30,48000,MORTGAGE,12.0,adult,medium,stable
C021524,27,30000,RENT,4.0,adult,medium,moderate
C021525,29,30000,RENT,7.0,adult,medium,stable
C021526,35,48000,MORTGAGE,8.0,adult,medium,stable
C021527,33,48000,MORTGAGE,2.0,adult,medium,moderate
C021528,29,48000,MORTGAGE,2.0,adult,medium,moderate
C021529,29,30000,RENT,1.0,adult,medium,unstable
C021530,31,30000,RENT,5.0,adult,medium,stable
C021531,27,30000,RENT,2.0,adult,medium,moderate
C021532,28,30000,RENT,10.0,adult,medium,stable
C021533,35,30000,RENT,1.0,adult,medium,unstable
C021534,28,30000,RENT,2.0,adult,medium,moderate
C021535,31,30000,RENT,5.0,adult,medium,stable
C021536,31,42000,MORTGAGE,0.0,adult,medium,unstable
C021537,27,48000,OWN,10.0,adult,medium,stable
C021538,33,48000,MORTGAGE,4.0,adult,medium,moderate
C021539,33,30000,RENT,0.0,adult,medium,unstable
C021540,27,48100,MORTGAGE,1.0,adult,medium,unstable
C021541,32,30000,RENT,5.0,adult,medium,stable
C021542,28,30784,RENT,0.0,adult,medium,unstable
C021543,27,42200,MORTGAGE,6.0,adult,medium,stable
C021544,28,31000,RENT,3.0,adult,medium,moderate
C021545,32,48250,MORTGAGE,3.0,adult,medium,moderate
C021546,29,31000,RENT,1.0,adult,medium,unstable
C021547,27,31200,RENT,0.0,adult,medium,unstable
C021548,30,31200,RENT,5.0,adult,medium,stable
C021549,27,31200,RENT,0.0,adult,medium,unstable
C021550,29,31200,RENT,2.0,adult,medium,moderate
C021551,27,31500,RENT,10.0,adult,medium,stable
C021552,30,48500,MORTGAGE,5.0,adult,medium,stable
C021553,27,32000,RENT,11.0,adult,medium,stable
C021554,30,32000,RENT,0.0,adult,medium,unstable
C021555,30,32000,RENT,0.0,adult,medium,unstable
C021556,28,32000,RENT,0.0,adult,medium,unstable
C021557,29,32000,RENT,13.0,adult,medium,stable
C021558,28,48528,MORTGAGE,12.0,adult,medium,stable
C021559,28,32004,RENT,5.0,adult,medium,stable
C021560,28,33000,RENT,2.0,adult,medium,moderate
C021561,27,48600,MORTGAGE,4.0,adult,medium,moderate
C021562,29,33000,RENT,4.0,adult,medium,moderate
C021563,29,33000,RENT,0.0,adult,medium,unstable
C021564,33,33500,RENT,0.0,adult,medium,unstable
C021565,29,48712,MORTGAGE,13.0,adult,medium,stable
C021566,27,33600,RENT,2.0,adult,medium,moderate
C021567,30,33600,RENT,5.0,adult,medium,stable
C021568,29,33864,RENT,2.0,adult,medium,moderate
C021569,29,33996,RENT,13.0,adult,medium,stable
C021570,27,33996,RENT,8.0,adult,medium,stable
C021571,27,34000,RENT,3.0,adult,medium,moderate
C021572,32,34000,RENT,7.0,adult,medium,stable
C021573,27,34000,RENT,0.0,adult,medium,unstable
C021574,34,48989,OWN,10.0,adult,medium,stable
C021575,30,48996,MORTGAGE,5.0,adult,medium,stable
